favorite_count,hashtag,link,retweet_count,tweet
0,@barbijaputa,https://twitter.com/belldandy_18/status/1041089383103979521,0,Creo que esto lo deberíais mover vosotras que tenéis más repercusión @Barbijaputa @BeatrizGimeno1 @StopSubrogacion https://t.co/njOiKQOU8Y
1,@barbijaputa,https://twitter.com/akkuarius/status/1040989761534681088,0,@yolandacmorin @LadyAtila De quien es la culpa @Barbijaputa ??
0,@barbijaputa,https://twitter.com/emilquo/status/1040956275398516736,0,"@yolandacmorin @dikaiosyne____ En salir @Pablo_Iglesias_ d la piscina,
seguro que monta en cólera. @Barbijaputa está “himbestijando” también"
4,@barbijaputa,https://twitter.com/isabelfdezalba/status/1040947927940820993,0,Café de comercio justo cultivado por mujeres dueñas de sus vidas @Barbijaputa @_FdeFeminismo_ @feminicidio @henarconh @Relatofeminista @feministaHarta https://t.co/ho7CUSbMiP
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040938059531997184,0,"@EvaJosefinaS @GuilleRBernal @Barbijaputa Ya lo he leído, por eso estoy aquí...y  resulta confuso, por eso preguntaba."
0,@barbijaputa,https://twitter.com/Miguel_MoPe/status/1040929544641884165,0,"Vaya titular @levante_emv... Da hasta más vegüenza que el propio cantante...
@Barbijaputa.... https://t.co/YzNAtZNPpU"
10,@barbijaputa,https://twitter.com/AlberolaPaloma/status/1040910354853847040,6,"Vaya sorpresa me he llevado al encontrarme esta postal en el Supercor de Ontinyent (València). La han invitado como quien trae un florero, porque las mujeres estamos al nivel de un objeto. Algo que decir @elcorteingles @elcorteinglesac?? A ti qué te parece @Barbijaputa? https://t.co/m0sLb79oj7"
0,@barbijaputa,https://twitter.com/EvaJosefinaS/status/1040831300125515776,0,"@JesusSanchezSei @GuilleRBernal @Barbijaputa Como respuesta, te emplazo a que leas el artículo de Barbijaputa que da origen a este debate"
0,@barbijaputa,https://twitter.com/anika_pz/status/1040691315124695043,0,"@barbijaputa, cuando empieza radiojaputa? Ganas!"
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040688907548061700,0,"@EvaJosefinaS @GuilleRBernal @Barbijaputa Antes de que alguien me malinterprete: yo no tengo fantasias de violación, de hecho me parece algo muy raro, pero cada cual con sus fetiches. Que yo también tengo los míos, y también son raros, como suelen ser los fetiches."
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040688334631329792,0,"@EvaJosefinaS @GuilleRBernal @Barbijaputa Algunos dicen que la llamada ""fantasía de violación"" la tienen muchas mujeres. Lo dijo una política de Podemos y se montó cierto revuelo. Tal y como lo decía, describía un fetiche sexual que evocaba una violación, no el deseo de la violación misma. O sea, representaciones"
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040685994499031040,0,"@EvaJosefinaS @GuilleRBernal @Barbijaputa Por cierto, abusando de tu paciencia...lo que os irrita es meramente que follen con las muñecas o que hagan algo más, como simular una violación o un homicidio? Porque esto último digo yo que será marginal, aunque el ser humano nunca deja de asustarme."
0,@barbijaputa,https://twitter.com/EvaJosefinaS/status/1040684888423325696,0,"@JesusSanchezSei @GuilleRBernal @Barbijaputa Hombre, no lo ves para tanto porque no son de verdad, faltaba más. Peor sería que todos los puteros se hicieran un Jan Ulrich o peor"
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040680668282413064,0,"@EvaJosefinaS @GuilleRBernal @Barbijaputa Hay un montón de parricidios, tantos o casi como mujeres asesinadas por sus parejas. Y maltrato infantil ni te cuento. Te equivocas si piensas que son casos aislados. Aunque nos estamos llendo por las ramas...en fin, que lo de las muñecas tampoco lo veo para tanto la verdad."
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040678978288316417,0,"@EvaJosefinaS @GuilleRBernal @Barbijaputa O los chistes sobre judíos de cierto político podemita; o los de Carrero de la pobre chica a la que casi le joden la vida; o las blasfemias de Toledo. Son solo chistes. El gag ya no hace gracia, pero es que tenía muy poca."
0,@barbijaputa,https://twitter.com/EvaJosefinaS/status/1040675781213663233,0,"@JesusSanchezSei @GuilleRBernal @Barbijaputa Tampoco se pueden comparar los casos en que un padre mata a un hijo o viceversa porque son casos verdaderamente aislados. No hay un goteo incesante de dos o tres al mes, como mínimo. Y eso son sólo las asesinadas. Luego están las violadas, las acosadas, las maltratadas..."
0,@barbijaputa,https://twitter.com/EvaJosefinaS/status/1040674680724705280,0,"@JesusSanchezSei @GuilleRBernal @Barbijaputa Y el famoso gag de Martes y 13 tampoco es delito y no quiere decir q Josema y Millán pegaran a sus parejas y, sin embargo, era sintomático de la tolerancia a la violencia contra la mujer hace 30 años (el público se descojonaba y no hubo protestas generalizadas). Pues esto, igual."
0,@barbijaputa,https://twitter.com/Fulanit72545423/status/1040669823557152768,0,@Barbijaputa @inafinogenova presisamente por que los que votan por el no al aborto no quieren mas niñas emputecidas ni prostituyendose sin responsabilidades. como lo haces tu
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040666429601849346,0,"@EvaJosefinaS @GuilleRBernal @Barbijaputa Sin duda algunas personas perversas emplean las representaciones simbólicas para saciar sus impulsos perversos, pero en general no es así. A nadie se le pasa la cabeza que Goya quisiera comerse a sus hijos porque pinta a Saturno haciéndolo."
1,@barbijaputa,https://twitter.com/Jalbella/status/1040666292980723712,0,"De los defensores del #noalaguerra pasamos al #yosequiensonlosmalos @dlacalle @jmlopezzafra @elmundoes @Alvisepf @Barbijaputa 
https://t.co/O0FAsH0olq"
8,@barbijaputa,https://twitter.com/AnderProlGlez/status/1040665216919453698,2,"@FallOutStarBoy Muy decepcionado con @Barbijaputa Si #TERF fuera el nuevo #feminazi serían los machunos de turno los primeros en usarlo, no las #mujeres #trans reivindicado un mínimo de #sororidad de sus compañeras #cis del movimiento #feminista Qué #triste"
0,@barbijaputa,https://twitter.com/EvaJosefinaS/status/1040661325284880384,0,"@JesusSanchezSei @GuilleRBernal @Barbijaputa Exactamente. Y el hecho de que haya tanta demanda de muñecas hiperrealistas a las que vejar y humillar es una representación simbólica de la REALIDAD de que a muchos hombres les gusta tener a las mujeres a su merced, y es lo que venimos a señalar."
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040656154697838592,0,"@GuilleRBernal @EvaJosefinaS @Barbijaputa Ahora bien, lo de la violencia sobre las muñecas es una exageración iconoclasta. Muñecas, videojuegos, cine, literatura, arte: la representación simbólica de la realidad no es la realidad, y sus fin no es sustituirla. La trilogía El Padrino no es una preparación para el crimen."
0,@barbijaputa,https://twitter.com/JesusSanchezSei/status/1040654025040048131,0,"@GuilleRBernal @EvaJosefinaS @Barbijaputa Yo también hago lo mismo, procuro no molestar. No intento hablar con desconocidas en los bares (antes lo hacía), me cambio de acera por la noche, evito mirar a una mujer aunque me resulta atractiva etc. Si con ello evito que tengan miedo, ¿por qué no hacerlo?"
10,@barbijaputa,https://twitter.com/TowandaRebels/status/1040636632414740481,2,"@Barbijaputa @grunppy Mucho ánimo compañera!! Te echaremos de menos pero tranquila, no les daremos tregua 💜💪🏻"
0,@barbijaputa,https://twitter.com/nadirchs/status/1040635107940491264,0,Parecen mujeres https://t.co/ntWmyAZMb2 bía @Barbijaputa  Si estas muñecas excitan a los hombres es porque parecen mujeres. Si pagan 80 euros es porque parecen mujeres.
0,@barbijaputa,https://twitter.com/MAJALIJAR/status/1040579458783223810,0,@Barbijaputa Te esperamos!!!
1,@barbijaputa,https://twitter.com/altramuz1943/status/1040573171240501251,0,"@KoKamuflaje @TwitterEspana @letra_escarlata @FarahCubas @feminicidio @JoseMari2013 @Barbijaputa @LozanoMabel @LaFallaras @grancocolio @SopapersAnon @LekaconK @ecorepublicano @ArsenicoLupino El tema es que su mera existencia, ya es un problema. Gracias a ti 😗@KoKamuflaje"
0,@barbijaputa,https://twitter.com/Baniela82/status/1040571571168059392,0,@JuanTraS @Barbijaputa Y con corbata.
2,@barbijaputa,https://twitter.com/KoKamuflaje/status/1040571124319506432,0,"@altramuz1943 @TwitterEspana @letra_escarlata @FarahCubas @feminicidio @JoseMari2013 @Barbijaputa @LozanoMabel @LaFallaras @grancocolio @SopapersAnon @LekaconK @ecorepublicano @ArsenicoLupino Gracias! Estos personajes deberían tener tb un detector y que Twitter se los cepillarse sin que fuera necesario llegar a esto, pero poderoso caballero es don dinero, me temo....
Un abrazo! 🤗"
0,@barbijaputa,https://twitter.com/JuanTraS/status/1040571076760231936,0,@Baniela82 Mira @Barbijaputa un representante del heteropatriarcado. Y no se afeita.
1,@barbijaputa,https://twitter.com/altramuz1943/status/1040567614471323648,0,@KoKamuflaje @TwitterEspana @letra_escarlata @FarahCubas @feminicidio @JoseMari2013 @Barbijaputa @LozanoMabel @LaFallaras @grancocolio @SopapersAnon @LekaconK @ecorepublicano @ArsenicoLupino Reportado está @KoKamuflaje
0,@barbijaputa,https://twitter.com/El_Zar_Vive/status/1040566745923235840,0,"@KoKamuflaje @TwitterEspana @letra_escarlata @FarahCubas @feminicidio @JoseMari2013 @Barbijaputa @LozanoMabel @LaFallaras @grancocolio @SopapersAnon @LekaconK @ecorepublicano @ArsenicoLupino Pidiendo ayuda a las huestes Nazis para bloquear. 🤣🤣🤣🤣🤣🤣   Xq te piensas que tengo pocos seguidores, pues por que tengo, infinidad de cuentas. https://t.co/GSoKdhkJgn"
0,@barbijaputa,https://twitter.com/KoKamuflaje/status/1040565822593351680,1,"Ayuda con difusión y reportar a @TwitterEspana  💜💜💜💜
@letra_escarlata @FarahCubas @feminicidio @JoseMari2013   @feminicidio  @Barbijaputa 
@LozanoMabel @LaFallaras @grancocolio  @SopapersAnon @LekaconK  @ecorepublicano @ArsenicoLupino"
0,@barbijaputa,https://twitter.com/LunaticaAlSol/status/1040545887481745409,0,"@Barbijaputa Con lo que sea, espero que todo vaya muy bien, para ti y los tuyos. ❤"
2,@barbijaputa,https://twitter.com/Kkambrils2/status/1040536218667233281,0,"@jonerrepubli @javierjuantur @75pilicapi @AntonNica18 @PequeGranRubia @Barbijaputa @pardodevera @DinaBousselham @vicntrio @rosamariaartal @CorrientePropia @olgarodriguezfr @oscarsm21 @KoKamuflaje @martaflich @bertaburguete @cdr_cambrils @tarragona_world @ateneucoopcamp @VilasecaEnComu Des vergüenza!!
Des govern!!!"
0,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040526560426700800,0,"@Criarlavida @TalibanaTeta @crianzaautorreg @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 existen las amas de cría y el negocio de la venta de leche materna ,"
2,@barbijaputa,https://twitter.com/Criarlavida/status/1040526305186537472,0,"@TalibanaTeta @crianzaautorreg @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 Si estuviera remunerado no se vería como un sacrificio sino como un trabajo. El servicio a los demás es trabajo o sacrificio dependiendo de si hay pago de por medio. Aquí lo que rige entre ser digno o no es el dinero
#queremosmaternar"
0,@barbijaputa,https://twitter.com/bioeticaidret/status/1040500878229348352,0,"OPINIÓN | Parecen mujeres, por Barbijaputa, @Barbijaputa https://t.co/cuDgfgpOQQ vía @eldiarioes"
0,@barbijaputa,https://twitter.com/larasalvatierra/status/1040489126037016576,0,@Barbijaputa Aquí te esperamos compañera&lt;3
3,@barbijaputa,https://twitter.com/anton_castromil/status/1040475212037480448,1,"Mi pareja ya se lo terminó de leer, ahora me toca a mí!!! #machismo #Igualdad #IgualdadDeGénero @Barbijaputa https://t.co/CCHqMg8WEt"
2,@barbijaputa,https://twitter.com/imaginaterf/status/1040470988054519808,0,"@Barbijaputa Se te echa de menos, espero que todo vaya bien 🤗"
0,@barbijaputa,https://twitter.com/ElPolloNepe/status/1040394024182525952,0,@Barbijaputa ¿hablamos por privado? https://t.co/WRDun2Qcu0
0,@barbijaputa,https://twitter.com/Liatanis/status/1040377465359790085,0,"@PlataformaPetra @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA Desconozco esa ley, la estudiaré más.
Pero, desde luego, si es eso, no la apoyo."
0,@barbijaputa,https://twitter.com/Liatanis/status/1040377009879359489,0,@PlataformaPetra @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA Totalmente de acuerdo.
0,@barbijaputa,https://twitter.com/hijos_rehenes/status/1040363195607797761,0,"@PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 La función de la madre y del padre, AMBAS, son fundamentales para el menor. La paternidad y maternidad no son intercambiables. A un hijo le hacen falta ambos padres. Hay sobrada evidencia científica sobre ello. Defended la IGUALDAD, y defended los derechos del menor."
0,@barbijaputa,https://twitter.com/RedXenomorph/status/1040361971319795712,0,"Madre mía, 17 años, eso tiene que ser tóxico por narices. @Barbijaputa  @IrantzuVarela https://t.co/mhnOpCC6yg"
0,@barbijaputa,https://twitter.com/MarinaMasss/status/1040355357799997440,0,"@somofrates @lamayica @Barbijaputa @sanchezcastejon Tendríamos que empezar por los medios de comunicación de la Editorial Planeta que controla las TV privadas, tras iniciar el negocio con las apropiaciones de las imprentas republicanas catalanas por parte de la familia Lara. Es un poco difícil."
1,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040351287525748737,0,@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA Todas estas estrategias que van a seguir haciéndose sin duda anularán el supuesto efecto igualador de los PII.
1,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040351153513529344,0,@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA Prácticamente todas aquellas que han sido madres hacen referencia a la incorporación al puesto de trabajo tras la conclusión del periodo de baja maternal como una experiencia muy traumática».
1,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040351069971329026,0,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA Algo respecto a lo que Cristina Carrasco en sus estudio cualitativo sobre mujeres y empleo dice:  
«La reclamación más fuerte y directa en este punto la hacen las mujeres, y guarda relación con sus experiencias vitales."
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040350974219616256,2,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA Las mujeres más privilegiadas, con posiciones más seguras  en el mercado (por ej. funcionarias) pueden financiarse y tomar una excedencia, y lo van a seguir haciendo.  Pero son las mujeres de clases populares las que finalmente cumplen la ley y se reinsertan a las 16 semanas."
3,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040350733370118144,1,@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA y usan la prestación del paro como sustituto de una licencia remunerada más larga. Con unos PII las mujeres van a seguir recurriendo a esta estrategia.
3,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040350663182565376,1,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA El principal problema de las mujeres  en el mercado laboral en lo relativo la maternidad es la miseria de las bajas. La escasez de los permisos ha creado una dinámica por la que muchas mujeres abandonan el mercado laboral para criar,"
1,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040350325205549056,0,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA esto queda claro si observamos estudios que abordan la relación entre ocupación y nivel educativo, el análisis de la brecha salarial y también en el análisis de la brecha de género en el empleo por grupos sociales."
1,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040350284130779136,0,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 @PPiiNA y los datos demuestran que en España la variable determinante para ello no es la maternidad si no la clase social y el nivel de renta,"
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040349771893010432,0,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 La implementación de los PII propuestos por la @PPiiNA, no van a eliminar la discriminación laboral.
El principal problema de las mujeres en el mercado laboral no es la maternidad. Es  la estructura dual del empleo en España y dificultad para acceder a un empleo decente."
1,@barbijaputa,https://twitter.com/Martabusgal/status/1040345244871655426,0,"@BeatrizGimeno1 @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran La etapa de dependencia total es muy corta, ¿qué son seis meses?¿qué es un año?¿qué son dos años? ¿Por qué esta obsesión? hay tiempo de sobras para compartir cuidados. ¿Por qué forzar a no cuidar y a cuidar respectivamente?"
2,@barbijaputa,https://twitter.com/Martabusgal/status/1040343272261083137,1,@andrealeeds30 @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 El modelo sueco está basado en la transferabilidad y el permiso intransferible del padre es muy corto.
0,@barbijaputa,https://twitter.com/RinconTuiteril/status/1040340146586091520,0,"@IrantzuVarela @kamipnasqo @Afrofeminas Si esta mujer junto a @barbijaputa son las “voces del “””feminismo””””, parad el planeta que yo me bajo. Usted no tiene ideas feministas, usted lo que tiene es esa misoginia tan agarrada hacia nosotros. De pena."
2,@barbijaputa,https://twitter.com/Martabusgal/status/1040337336784044034,0,"@juliacaru @BeatrizGimeno1 @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran Yo no cuido/amamanto/doy cariño a mis hijes porque lo necesitan, no únicamente. Lo hago porque les quiero, y porque me hace feliz. (por cierto, esto no excluye que yo trabaje, que quede claro)"
2,@barbijaputa,https://twitter.com/Martabusgal/status/1040337124443283458,0,"@juliacaru @BeatrizGimeno1 @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran Tampoco estamos hablando de si pasa o no pasa por cuidar, estamos hablando del derecho de las madres a elegir si queremos cuidar y cómo queremos hacerlo."
5,@barbijaputa,https://twitter.com/Martabusgal/status/1040336959661584384,3,"@juliacaru @BeatrizGimeno1 @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran Fuentes Beatriz. Patriarcado viene de padre, desgraciadamente las madres venimos siendo vapuleadas por otras personas siempre con más autoridad que nosotras, en la inmensa mayoría de casos, los padres, igual no cuidamos, en especial no cuidamos como quisiéramos, pq no nos dejan."
2,@barbijaputa,https://twitter.com/Martabusgal/status/1040336470844891136,2,"@BeatrizGimeno1 @ModeHans @4_manel @Zurine3 @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran Vuestra propuesta de PII también hará imposible que las mujeres elijan la maternidad que quieren tener, pues impone una opción de cuidados determinada."
0,@barbijaputa,https://twitter.com/Yeye_Jones/status/1040329411093061634,0,@Barbijaputa Mucho ánimo y que todo vaya bien. Te estaremos esperando al pie del cañón cuando vuelvas!😘
0,@barbijaputa,https://twitter.com/Liatanis/status/1040316998138425344,0,"@PlataformaPetra @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 A la pregunta final, no. El hombre no ha renunciado a sus derechos y la lucha sigue ahí.

A lo puesto al principio, sigo pensando lo que ya he comentado. Implementando las leyes con inteligencia y nunca para otorgar privilegios."
0,@barbijaputa,https://twitter.com/Liatanis/status/1040316371278684160,0,@PlataformaPetra @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Todo esto me parece inaudito y creo que hay que luchar contra ello.
0,@barbijaputa,https://twitter.com/Liatanis/status/1040316048153763841,0,"@PlataformaPetra @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 ... No lo veo como darle más poder.
Si este derecho se implementa como un privilegio, totalmente en contra.

Por ejemplo, parte del plan sería eliminar progresivamente la discriminación laboral a la mujer."
0,@barbijaputa,https://twitter.com/Liatanis/status/1040315713666342912,0,"@PlataformaPetra @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Estoy de acuerdo en que la ley es machista y que es necesario una reforma integral que le dé sentido al fin de la familia dentro del concepto crianza. Totalmente.

Cómo se hace, es machista. Pero integrar al hombre en responsabilidades de las que ahora prescinde, no lo..."
1,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040313367817281536,0,@c_margoz @ModeHans @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 si sabemos q depende de la succión del bebé como no va a importar los permisos y cargas que tenga?  https://t.co/3eJ7KgliKS
1,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040312837137227776,0,"@c_margoz @ModeHans @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 la subida de la leche depende de la succión , con lo cual hay un condicionamiento externo q puede afectar aunque tu quisieras dar leche materna https://t.co/3snuwa5w1S"
1,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040312089921896448,0,"@c_margoz @ModeHans @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 lo he escrito mal..q no estas OBLIGADA a dar el pecho , pero si hay situaciones q te pueden impedir si tu quieres , los derechos van con referencia a eso, por otro lado como madre vas a querer lo mejor para tu hijx ..vamos creo yo."
1,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040311729673175040,0,"@c_margoz @ModeHans @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 no he dicho tal cosa, ni he escrito eso, pero el derecho consiste en garantizar que puedas hacerlo. Si quieres dar el pecho o no es una obligación , y por supuesto no he hablado del tiempo"
0,@barbijaputa,https://twitter.com/c_margoz/status/1040310941349498880,0,"@ana_ni1menos @ModeHans @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Merezco menor permiso si decidido no amamantar, o amamantar menor tiempo o hacer lactancia mixta?"
2,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040307968716222465,1,"@c_margoz @ModeHans @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 El tema de la lactancia importa en este espacio de debate sobre los permisos.
Si 1 mujer DECIDE con sus capacidades propias tener 1 hijx, sabe q su cuerpo va a sufrir https://t.co/0XuFgLb4AZ"
